url_path,views_total,views_unique
/tendermint/starport,1897,724
/tendermint/starport/pulls,610,25
/tendermint/starport/issues,348,59
/tendermint/starport/pull/1495,107,3
/tendermint/starport/pull/1518,106,3
/tendermint/starport/tree/develop/starport,82,40
/tendermint/starport/tree/develop/docs,80,36
/tendermint/starport/pull/1545,64,8
/tendermint/starport/releases,62,36
/tendermint/starport/pull/1560,58,11
