url_path,views_total,views_unique
/tendermint/starport,1625,430
/tendermint/starport/pulls,460,22
/tendermint/starport/issues,232,25
/tendermint/starport/pull/1343,145,6
/tendermint/starport/search,124,17
/tendermint/starport/tree/develop/starport,101,44
/tendermint/starport/releases,69,27
/tendermint/starport/tree/develop/docs,54,19
/tendermint/starport/pull/1343/files,54,5
/tendermint/starport/pull/1382,53,7
