url_path,views_total,views_unique
/tendermint/starport,1698,718
/tendermint/starport/pulls,462,25
/tendermint/starport/issues,232,56
/tendermint/starport/pull/1495,96,3
/tendermint/starport/tree/develop/docs,80,33
/tendermint/starport/tree/develop/starport,73,33
/tendermint/starport/search,73,21
/tendermint/starport/releases,65,41
/tendermint/starport/pull/1518,65,3
/tendermint/starport/pull/1520,56,8
