url_path,views_total,views_unique
/tendermint/starport,1471,585
/tendermint/starport/pulls,314,21
/tendermint/starport/issues,165,48
/tendermint/starport/tree/develop/starport,84,46
/tendermint/starport/pull/1769,64,3
/tendermint/starport/releases,60,35
/tendermint/starport/search,56,12
/tendermint/starport/tree/develop/docs,48,25
/tendermint/starport/issues/1312,48,22
/tendermint/starport/pull/1715,42,11
