url_path,views_total,views_unique
/tendermint/starport,1551,661
/tendermint/starport/pulls,434,28
/tendermint/starport/issues,160,43
/tendermint/starport/tree/develop/docs,75,38
/tendermint/starport/tree/develop/starport,75,34
/tendermint/starport/pull/1495,67,6
/tendermint/starport/search,63,21
/tendermint/starport/pull/1520,54,8
/tendermint/starport/releases,53,41
/tendermint/starport/pull/1464,53,3
