url_path,views_total,views_unique
/tendermint/starport,1773,700
/tendermint/starport/pulls,370,36
/tendermint/starport/issues,257,64
/tendermint/starport/tree/develop/starport,107,64
/tendermint/starport/search,101,33
/tendermint/starport/pull/1774,86,7
/tendermint/starport/releases,78,50
/tendermint/starport/tree/develop/docs,60,46
/tendermint/starport/pull/1808,40,3
/tendermint/starport/issues/1312,39,16
