url_path,views_total,views_unique
/tendermint/starport,1734,486
/tendermint/starport/pulls,374,29
/tendermint/starport/issues,271,46
/tendermint/starport/tree/develop/starport,92,40
/tendermint/starport/search,76,22
/tendermint/starport/pull/1410,76,17
/tendermint/starport/releases,70,38
/tendermint/starport/pull/1406,68,5
/tendermint/starport/tree/develop/docs,67,30
/tendermint/starport/pull/1417,67,7
