url_path,views_total,views_unique
/tendermint/starport,1601,495
/tendermint/starport/pulls,376,21
/tendermint/starport/issues,189,40
/tendermint/starport/pull/1417,108,19
/tendermint/starport/pull/1435,96,5
/tendermint/starport/tree/develop/starport,88,45
/tendermint/starport/pull/1410,63,15
/tendermint/starport/search,61,17
/tendermint/starport/releases,55,38
/tendermint/starport/pull/1421,50,9
