url_path,views_total,views_unique
/tendermint/starport,1542,573
/tendermint/starport/pulls,691,26
/tendermint/starport/issues,341,54
/tendermint/starport/tree/develop/starport,138,51
/tendermint/starport/pull/1843,88,8
/tendermint/starport/search,78,19
/tendermint/starport/tree/develop/docs,69,40
/tendermint/starport/pull/1809,62,4
/tendermint/starport/pull/1806,61,6
/tendermint/starport/pull/1810,60,6
