url_path,views_total,views_unique
/tendermint/starport,1924,691
/tendermint/starport/pulls,539,35
/tendermint/starport/issues,268,44
/tendermint/starport/tree/develop/starport,99,53
/tendermint/starport/pull/1644,98,3
/tendermint/starport/search,97,30
/tendermint/starport/tree/develop/docs,96,43
/tendermint/starport/pull/1545,91,8
/tendermint/starport/pull/1579,79,6
/tendermint/starport/discussions/1586,72,44
