url_path,views_total,views_unique
/tendermint/starport,1534,589
/tendermint/starport/pulls,660,23
/tendermint/starport/issues,331,50
/tendermint/starport/tree/develop/starport,134,48
/tendermint/starport/pull/1843,102,8
/tendermint/starport/search,84,21
/tendermint/starport/pull/1806,77,6
/tendermint/starport/pull/1787,76,4
/tendermint/starport/pull/1810,74,6
/tendermint/starport/pull/1809,74,4
