url_path,views_total,views_unique
/tendermint/starport,1779,658
/tendermint/starport/pulls,398,36
/tendermint/starport/issues,236,64
/tendermint/starport/search,115,26
/tendermint/starport/tree/develop/starport,94,48
/tendermint/starport/releases,87,50
/tendermint/starport/pull/1774,78,7
/tendermint/starport/pull/1771,65,8
/tendermint/starport/tree/develop/docs,51,34
/tendermint/starport/issues/1312,51,20
