url_path,views_total,views_unique
/tendermint/starport,1596,505
/tendermint/starport/pulls,414,24
/tendermint/starport/pull/1437,157,11
/tendermint/starport/issues,144,35
/tendermint/starport/search,115,24
/tendermint/starport/pull/1435,96,5
/tendermint/starport/tree/develop/starport,88,43
/tendermint/starport/pull/1417,72,20
/tendermint/starport/releases,55,35
/tendermint/starport/pull/1449,53,4
