url_path,views_total,views_unique
/tendermint/starport,2135,710
/tendermint/starport/pulls,747,37
/tendermint/starport/issues,392,57
/tendermint/starport/pull/1579,127,12
/tendermint/starport/pull/1599,103,14
/tendermint/starport/tree/develop/docs,97,46
/tendermint/starport/tree/develop/starport,93,42
/tendermint/starport/releases,74,47
/tendermint/starport/pull/1585,62,3
/tendermint/starport/pull/1573,60,3
