url_path,views_total,views_unique
/tendermint/starport,1480,503
/tendermint/starport/pulls,403,27
/tendermint/starport/pull/1437,159,13
/tendermint/starport/issues,138,36
/tendermint/starport/search,112,26
/tendermint/starport/pull/1435,96,5
/tendermint/starport/tree/develop/starport,84,43
/tendermint/starport/releases,61,39
/tendermint/starport/pull/1417,56,20
/tendermint/starport/pull/1449,53,4
