url_path,views_total,views_unique
/tendermint/starport,1356,486
/tendermint/starport/pulls,277,18
/tendermint/starport/issues,166,26
/tendermint/starport/tree/develop/starport,61,17
/tendermint/starport/pull/1716,60,4
/tendermint/starport/pull/1703,56,3
/tendermint/starport/pull/1717,46,5
/tendermint/starport/releases,45,20
/tendermint/starport/pull/1676,39,6
/tendermint/starport/pull/1718,33,3
