url_path,views_total,views_unique
/tendermint/starport,1667,593
/tendermint/starport/pulls,604,38
/tendermint/starport/issues,210,43
/tendermint/starport/pull/1437,175,13
/tendermint/starport/search,114,25
/tendermint/starport/pull/1454,80,7
/tendermint/starport/tree/develop/starport,76,40
/tendermint/starport/pull/1463,73,4
/tendermint/starport/pull/1475,67,4
/tendermint/starport/releases,63,45
