url_path,views_total,views_unique
/tendermint/starport,1725,690
/tendermint/starport/pulls,522,26
/tendermint/starport/issues,311,58
/tendermint/starport/pull/1518,96,3
/tendermint/starport/pull/1495,92,3
/tendermint/starport/tree/develop/docs,80,34
/tendermint/starport/tree/develop/starport,72,31
/tendermint/starport/search,69,18
/tendermint/starport/releases,62,38
/tendermint/starport/pull/1520,56,8
