url_path,views_total,views_unique
/tendermint/starport,1527,374
/tendermint/starport/pulls,545,19
/tendermint/starport/issues,236,26
/tendermint/starport/search,125,20
/tendermint/starport/pull/1343,84,6
/tendermint/starport/tree/develop/starport,79,25
/tendermint/starport/pull/1287,58,3
/tendermint/starport/issues/1307,57,10
/tendermint/starport/pull/1317,52,6
/tendermint/starport/pull/1309,49,7
