url_path,views_total,views_unique
/tendermint/starport,1128,463
/tendermint/starport/pulls,246,19
/tendermint/starport/issues,130,40
/tendermint/starport/tree/develop/starport,66,38
/tendermint/starport/pull/1769,50,3
/tendermint/starport/tree/develop/docs,38,19
/tendermint/starport/pull/1718,38,3
/tendermint/starport/issues/1312,37,18
/tendermint/starport/stargazers,36,3
/tendermint/starport/releases,32,22
