url_path,views_total,views_unique
/tendermint/starport,1766,663
/tendermint/starport/pulls,398,37
/tendermint/starport/issues,230,64
/tendermint/starport/search,112,24
/tendermint/starport/tree/develop/starport,95,49
/tendermint/starport/releases,87,50
/tendermint/starport/pull/1774,82,7
/tendermint/starport/pull/1771,71,11
/tendermint/starport/issues/1312,52,19
/tendermint/starport/tree/develop/docs,49,32
