url_path,views_total,views_unique
/tendermint/starport,1257,515
/tendermint/starport/pulls,272,20
/tendermint/starport/issues,151,46
/tendermint/starport/tree/develop/starport,74,43
/tendermint/starport/pull/1769,64,3
/tendermint/starport/releases,44,28
/tendermint/starport/tree/develop/docs,42,22
/tendermint/starport/issues/1312,41,20
/tendermint/starport/pull/1718,38,3
/tendermint/starport/pull/1731,38,3
