url_path,views_total,views_unique
/tendermint/starport,1730,701
/tendermint/starport/pulls,387,30
/tendermint/starport/issues,237,57
/tendermint/starport/tree/develop/starport,93,49
/tendermint/starport/search,73,15
/tendermint/starport/releases,68,38
/tendermint/starport/pull/1769,64,3
/tendermint/starport/issues/1312,61,28
/tendermint/starport/pull/1771,58,7
/tendermint/starport/tree/develop/docs,50,27
