url_path,views_total,views_unique
/tendermint/starport,1674,466
/tendermint/starport/pulls,371,28
/tendermint/starport/issues,272,43
/tendermint/starport/tree/develop/starport,90,36
/tendermint/starport/search,77,21
/tendermint/starport/releases,72,37
/tendermint/starport/pull/1406,68,5
/tendermint/starport/tree/develop/docs,61,26
/tendermint/starport/pull/1410,56,9
/tendermint/starport/pull/1417,52,7
