url_path,views_total,views_unique
/tendermint/starport,1690,702
/tendermint/starport/pulls,477,24
/tendermint/starport/issues,262,58
/tendermint/starport/pull/1495,92,3
/tendermint/starport/pull/1518,80,3
/tendermint/starport/tree/develop/docs,74,32
/tendermint/starport/tree/develop/starport,70,31
/tendermint/starport/search,69,18
/tendermint/starport/releases,62,38
/tendermint/starport/pull/1520,56,8
