url_path,views_total,views_unique
/tendermint/starport,1670,371
/tendermint/starport/pulls,692,22
/tendermint/starport/issues,316,37
/tendermint/starport/search,190,25
/tendermint/starport/pull/1296,117,4
/tendermint/starport/pull/1287,104,4
/tendermint/starport/pull/1304,88,6
/tendermint/starport/tree/develop/starport,72,28
/tendermint/starport/issues/1307,71,10
/tendermint/starport/pull/1309,59,6
