url_path,views_total,views_unique
/tendermint/starport,1653,645
/tendermint/starport/pulls,591,36
/tendermint/starport/issues,219,38
/tendermint/starport/pull/1475,83,4
/tendermint/starport/tree/develop/starport,71,35
/tendermint/starport/pull/1464,70,4
/tendermint/starport/pull/1463,66,4
/tendermint/starport/releases,65,45
/tendermint/starport/tree/develop/docs,61,36
/tendermint/starport/pull/1437,60,14
