url_path,views_total,views_unique
/tendermint/starport,2125,830
/tendermint/starport/pulls,701,46
/tendermint/starport/issues,331,66
/tendermint/starport/pull/1575,155,14
/tendermint/starport/pull/1560,146,17
/tendermint/starport/tree/develop/starport,103,56
/tendermint/starport/pull/1550,88,4
/tendermint/starport/search,82,21
/tendermint/starport/tree/develop/docs,71,39
/tendermint/starport/pull/1495,71,3
