url_path,views_total,views_unique
/tendermint/starport,2122,734
/tendermint/starport/pulls,725,37
/tendermint/starport/issues,407,58
/tendermint/starport/pull/1599,124,15
/tendermint/starport/pull/1579,113,13
/tendermint/starport/tree/develop/docs,103,48
/tendermint/starport/tree/develop/starport,94,44
/tendermint/starport/releases,75,46
/tendermint/starport/pull/1599/files,70,7
/tendermint/starport/search,62,21
